,danceability,duration,end_of_fade_in,energy,key,loudness,mode,start_of_fade_out,tempo,time_signature,artist_familiarity,artist_hotttnesss,artist_latitude,artist_location,artist_longitude,artist_name,release,song_hotttnesss,title,year
478737,0.0,111.33342,0.139,0.0,6,-15.815,1,106.678,211.16,4,0.817256939293,0.735208877747,,"Kingsland, AR",,Johnny Cash,Walk the Line (disc two),,Country Boy,1957
479041,0.0,258.82077,0.0,0.0,8,-7.181,1,246.219,75.855,4,0.830884642148,0.816312599454,,,,Weezer,Weezer,0.973540901195,Say It Ain't So,1994
479135,0.0,157.83138,0.189,0.0,1,-11.972,1,153.966,72.781,5,0.759912526334,0.673207274956,,Washington,,Ray Charles,The Soul of a Man,,The Sun's Gonna Shine Again,0
479231,0.0,234.81424,0.0,0.0,10,-7.68,0,228.693,134.115,4,0.644238764665,0.430493598893,,,,DJ Bobo,DJ Bobo Instrumentals Part 1,0.311892861489,Celebrate Latin Mix Instrumental,0
479277,0.0,128.1824,0.421,0.0,5,-8.508,0,125.579,212.495,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,Kerplunk,0.657132205442,Strangeland (Album version),0
479421,0.0,211.51302,0.374,0.0,9,-8.327,0,206.048,141.205,3,0.826163133508,0.545958551676,33.24397,"Barnwell, SC",-81.36573,James Brown,The Singles Vol. 7: 1970-1972,,I Cried,0
479534,0.0,124.08118,2.717,0.0,0,-12.3,1,116.169,202.369,3,0.817256292502,0.746403980181,,"Kingsland, AR",,Johnny Cash,The Best Of,,Blue Train,1962
479685,0.0,184.94649,0.108,0.0,4,-5.858,1,176.158,125.175,4,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Crazy Love,0.527703314056,Some Kind Of Wonderful (Non-Album Track),2009
479721,0.0,343.24853,0.0,0.0,3,-4.705,0,334.501,152.327,4,0.852136186667,0.780334119573,,"Los Angeles, CA",,Metallica,S & M,0.782129279672,No Leaf Clover,1999
479853,0.0,187.92444,0.0,0.0,4,-2.994,1,183.165,180.136,4,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Meteora,0.856152843963,Don't Say (Album Version),2003
480213,0.0,293.74649,0.408,0.0,0,-8.619,1,286.72,147.949,4,0.644238764665,0.430493598893,,,,DJ Bobo,World In Motion,0.449940204043,World In Motion,1996
480600,0.0,304.29995,0.0,0.0,2,-6.523,1,297.366,130.04,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Hullabaloo Soundtrack,0.252338772519,Showbiz [Live From Le Zenith],0
481126,0.0,209.162,0.316,0.0,9,-6.61,0,196.214,147.726,4,0.827411365123,0.689625248209,,"Glen Dale, WV",,Brad Paisley,Play,0.537943643264,Turf's Up,2008
481405,0.0,212.24444,0.0,0.0,7,-8.242,1,208.434,123.991,4,0.644238764665,0.430493598893,,,,DJ Bobo,DJ Bobo Instrumentals Part 8,0.709585570026,Somebody Dance With Me 1997 Radio Version Instrumental,0
482106,0.0,312.47628,9.41,0.0,11,-3.982,0,303.787,103.173,4,0.86652031981,0.766545450757,,,,Michael Jackson,BLOOD ON THE DANCE FLOOR/ HIStory In The Mix,,Ghost,2008
482150,0.0,307.69587,0.0,0.0,5,-12.26,1,299.201,108.545,4,0.70747876636,0.699277460562,,,,Adam Sandler,Shhh...Don't Tell,0.460541281359,The Boss And The Secretary (Album Version),0
482826,0.0,252.13342,2.456,0.0,2,-14.764,1,241.331,123.737,4,0.737437395434,0.663686475969,,"Charlemagne, Quebec, Canada",,Céline Dion,Celine Dion,0.489038209173,With This Tear,1992
482848,0.0,178.41587,0.0,0.0,1,-8.478,1,170.411,123.755,4,0.826918904058,0.664676434343,,"London, England",,Queen,Live At Wembley '86,,Is This The World We Created? (Live),0
483492,0.0,92.682,0.212,0.0,9,-4.987,1,83.58,125.995,4,0.831197177107,0.776167742324,,,,Weezer,Christmas With Weezer,0.589889153093,Hark! The Herald Angels Sing,2008
484058,0.0,415.29424,0.131,0.0,7,-6.287,1,410.674,139.047,4,0.70747876636,0.770653273667,,,,Adam Sandler,What's Your Name?,0.295933828872,Sweet Beatrice (Album Version),1997
484097,0.0,276.6624,3.053,0.0,2,-9.13,1,269.084,107.875,4,0.847033970836,0.787005468689,,"Hunington, Long Island, NY",,Mariah Carey,Greatest Hits,,Butterfly,1997
484121,0.0,178.85995,0.0,0.0,2,-3.615,1,178.86,100.171,4,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Meteora,,Nobody's Listening (Album Version),2003
484313,0.0,233.27302,0.09,0.0,2,-6.279,1,230.684,160.914,4,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,Urban Legend,0.567268073353,Why U Mad At Me (Amended Album Version),2004
484551,0.0,153.7824,0.2,0.0,5,-11.422,0,144.811,176.979,1,0.814829656133,0.735765692951,51.50632,"London, England",-0.12714,The Rolling Stones,Rolled Gold +,0.676673403977,Carol,1964
484966,0.0,316.31628,0.0,0.0,8,-5.832,0,301.169,128.677,3,0.902840760111,1.02125558749,,"Paris, France",,Daft Punk,Musique Vol 1,0.705702762534,Alive,1994
485331,0.0,328.14975,0.119,0.0,8,-8.621,0,323.32,127.42,7,0.8650215115,0.916053228284,,,,Coldplay,X & Y,0.835303056335,White Shadows,2005
486369,0.0,239.96036,0.0,0.0,3,-7.192,0,236.977,105.0,4,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Reanimation,0.753602459641,Enth E Nd (Album Version),2002
486790,0.0,107.2322,1.069,0.0,6,-19.984,1,98.418,116.121,4,0.644733015933,0.640380685889,41.26069,"Omaha, NE",-95.93995,Mannheim Steamroller,Christmas In The Aire,0.215080318509,Kling_ Glockchen,1995
486800,0.0,229.3024,5.468,0.0,9,-21.765,0,217.466,91.324,4,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,20,,Blue Skies,1988
487008,0.0,186.5922,0.113,0.0,7,-3.291,1,177.435,153.975,4,0.847451713218,0.779968004597,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,All The Right Reasons,0.465280425387,Animals (Album Version),2005
487123,0.0,234.762,0.339,0.0,10,-14.585,0,226.807,60.755,1,0.548850226689,0.348901859838,,,,Ray Charles,Pure Genius: The Complete Atlantic Recordings 1952-1960,0.52273326078,I Ain't Got Nobody (Rehearsal Session with Ahmet Ertegun_ 1953),0
487189,0.0,139.33669,0.374,0.0,0,-8.668,1,134.931,147.609,1,0.644238764665,0.438534146574,,,,DJ Bobo,World In Motion,,World In Motion (Gira El Mundo),1996
487704,0.0,270.44526,0.374,0.0,1,-3.079,1,256.406,103.075,3,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,Glitter,,Loverboy (Remix),2001
488290,0.0,453.04118,2.932,0.0,10,-16.87,1,447.449,121.918,3,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,To See You,0.392008771471,Let's Just Kiss,1997
488407,0.0,153.52118,0.322,0.0,10,-6.695,1,145.891,125.194,4,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Michael Bublé,0.797538288461,For Once In My Life (Album Version),2003
488672,0.0,250.69669,0.316,0.0,2,-9.224,1,245.534,80.982,4,0.835271500301,0.7417239014,41.08419,"Akron, OH",-81.51406,The Black Keys,Attack & Release,0.806109255339,Psychotic Girl,2004
489219,0.0,210.46812,0.0,0.0,2,-10.369,1,201.445,117.933,4,0.826918904058,0.664676434343,,"London, England",,Queen,Flash Gordon,,The Hero (1994 Digital Remaster),1980
489486,0.0,287.08526,2.856,0.0,9,-11.811,1,274.326,155.115,4,0.84297210826,0.793412622763,,,,Jason Mraz,We Sing,0.65203762103,I'm Yours [From The Casa Nova Sessions],2008
489689,0.0,176.5873,0.241,0.0,7,-8.987,1,170.405,126.029,4,0.843526543333,0.750311503248,,"Dublin, Ireland",,U2,The Joshua Tree,,In God's Country,1980
490546,0.0,160.88771,0.165,0.0,1,-17.903,0,153.339,74.75,3,0.759911216828,0.673207274956,,"Albany, GA",,Ray Charles,Anthology Of Great Works 1949-1955,,Can't You See Darling?,0
490591,0.0,275.33016,0.27,0.0,4,-11.488,0,271.888,211.403,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Origin Of Symmetry,0.772291227354,Megalomania,0
490714,0.0,303.33342,0.0,0.0,8,-19.348,1,291.051,97.942,4,0.808085203255,0.711719503233,,"Albany, GA",,Ray Charles,The Ray,,Dawn Ray,0
492432,0.0,187.01016,2.961,0.0,4,-19.486,0,177.667,84.79,4,0.817256939293,0.735208877747,,"Kingsland, AR",,Johnny Cash,A Christmas Collection,,Away In A Manger,1991
492932,0.0,278.5171,0.224,0.0,6,-3.505,0,275.801,125.003,4,0.827357260054,0.749062406112,,"Madrid, Spain",,Enrique Iglesias,7,0.631867288081,Be Yourself,2003
493417,0.0,239.67302,0.206,0.0,8,-7.68,1,230.197,160.088,4,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Live From SoHo [iTunes Exclusive],,In Pieces [Live From SoHo],0
493457,0.0,241.81506,4.139,0.0,9,-11.655,1,232.774,85.942,4,0.84297210826,0.793412622763,,,,Jason Mraz,We Sing.  We Dance.  We Steal Things.,0.626634239153,Live High [From An Avocado Salad Session],0
493815,0.0,201.9522,0.0,0.0,2,-7.986,1,191.402,94.967,4,0.84297210826,0.793412622763,,,,Jason Mraz,When In Rome - Music From And Inspired By The Original Motion Picture Soundtrack,0.501726081745,Kickin' With You (Soundtrack Version),0
493828,0.0,173.92281,0.293,0.0,1,-2.94,0,173.923,190.263,5,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Meteora,0.289329569969,From The Inside (Album Version),2004
493922,0.0,29.3873,0.0,0.0,8,-27.24,0,29.387,104.149,3,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Reanimation,,Ntr\Mssion (Album Version),2002
494038,0.0,253.85751,0.215,0.0,6,-13.807,0,247.229,99.8,1,0.654215192837,0.439107778089,,"Lyallpur, Pakistan",,Ustad Nusrat Fateh Ali Khan,Wohi Khuda Hai Vol. 57,,Chand Taron Se,0
494448,0.0,206.86322,3.489,0.0,9,-5.368,0,201.88,160.157,4,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,Leave Out All The Rest,0.631187375008,Leave Out All The Rest [Live] (Album Version Edit),2008
494503,0.0,184.55465,0.182,0.0,6,-5.641,1,178.474,117.703,4,0.831197177107,0.776167742324,,,,Weezer,Maladroit,0.751736801535,Take Control,2002
494681,0.0,262.76526,0.0,0.0,2,-4.131,0,262.765,77.15,4,0.84158934343,0.865953237405,,"Atlanta, GA",,T.I.,King,,Told You So (Amended Album Version),2006
494685,0.0,260.98893,0.27,0.0,0,-6.224,1,253.353,130.033,4,0.644238764665,0.430493598893,,,,DJ Bobo,Pirates of Dance,0.396905220066,Dance Into The Light,2005
494688,0.0,209.71057,0.0,0.0,0,-5.565,1,205.816,179.787,4,0.847451713218,0.779968004597,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,The State,,One Last Run,1999
494963,0.0,210.78159,0.0,0.0,2,-7.843,1,210.782,117.114,4,0.929030287441,0.795880272107,54.31407,UK,-2.23001,Muse,Hullabaloo Soundtrack,0.253799666304,Micro Cuts [Live From Le Zenith],0
495111,0.0,80.14322,2.699,0.0,6,-23.591,0,72.104,125.209,5,0.432839367307,0.366905852789,,,,John Frizzell,Ghost Ship,0.0,Murphy's Body,2002
495272,0.0,154.27873,3.274,0.0,3,-18.058,1,143.482,147.387,4,0.432839367307,0.366905852789,,,,John Frizzell,Ghost Ship,,The Fight,2002
495809,0.0,283.97669,0.328,0.0,0,-9.14,0,276.666,171.067,4,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,The People Speak,,The Ghost of Tom Joad,1995
496162,0.0,232.4371,0.631,0.0,10,-8.667,0,227.318,96.278,5,0.826163133508,0.545958551676,33.24397,"Barnwell, SC",-81.36573,James Brown,James Brown The Singles Volume 4: 1966-1967,,Get It Together,0
496431,0.0,185.25995,0.102,0.0,8,-11.963,1,173.349,105.46,4,0.817256939293,0.779558979607,,"Kingsland, AR",,Johnny Cash,The Legend,,Oney,1973
496768,0.0,196.88444,0.34,0.0,7,-10.236,1,186.659,130.128,4,0.826163133508,0.542922559397,33.24397,"Barnwell, SC",-81.36573,James Brown,Godfather Of Soul,0.585979766109,Stormy Monday,0
497024,0.0,282.90567,0.0,0.0,4,-4.16,0,271.917,162.05,4,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,Trap Muzik,,24's (Explicit Album Version),2003
497098,0.0,194.84689,0.131,0.0,2,-5.631,1,191.75,127.104,4,0.830884642148,0.776167742324,,,,Weezer,Raditude,0.775815881468,The Girl Got Hot,2009
497178,0.0,213.68118,0.182,0.0,8,-5.454,1,193.022,105.37,1,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,Memoirs of an imperfect Angel,0.641240363813,Inseparable,2009
497266,0.0,127.52934,2.026,0.0,6,-5.165,1,122.741,181.807,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,Dookie,0.749796902279,Burnout (Album Version),1994
497267,0.0,377.86077,3.599,0.0,7,-10.711,1,364.698,93.734,4,0.827411365123,0.689625248209,,"Glen Dale, WV",,Brad Paisley,Part II,0.606045501242,I Wish You'd Stay,2001
497407,0.0,179.12118,0.171,0.0,0,-3.855,1,173.18,123.379,4,0.835271500301,0.7417239014,41.08419,"Akron, OH",-81.51406,The Black Keys,Rubber Factory,0.0,10 A.M. Automatic,2004
497414,0.0,1718.54322,0.264,0.0,9,-18.809,1,1713.371,93.164,5,0.522860138254,0.365247218514,,,,Ustad Nusrat Fateh Ali Khan,Jana Jogi De Nal Vol. 42,,Pyar Akhian De Boohe Ch Saja Ke,0
497506,0.0,280.18893,0.073,0.0,7,-20.916,0,269.015,55.25,1,0.759911216828,0.673207274956,,"Albany, GA",,Ray Charles,A Portrait Of Ray,,Yesterdays,0
497574,0.0,544.88771,0.061,0.0,11,-3.624,0,538.86,129.997,4,0.70747876636,0.699277460562,,,,Adam Sandler,Secret,0.400039656955,Secret (Orange Factory's 'Shhh Don't Tell Club'),2004
497605,0.0,194.53342,2.421,0.0,5,-13.72,1,176.454,188.069,1,0.843526543333,0.738395223865,,"Dublin, Ireland",,U2,The Unforgettable Fire,0.489038209173,Sixty Seconds in Kingdom Come,1985
497679,0.0,396.5122,5.137,0.0,5,-6.872,0,396.512,85.53,4,0.8650215115,0.916053228284,,,,Coldplay,Live 2003,0.536115091976,Politik (Live In Sydney),2003
497735,0.0,285.12608,0.0,0.0,11,-15.132,0,268.272,119.566,4,0.843526543333,0.750311503248,,"Dublin, Ireland",,U2,Wide Awake In America,0.738203236922,Love Comes Tumbling,1985
498313,0.0,363.41506,2.688,0.0,7,-7.498,1,363.415,166.665,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Hullabaloo Soundtrack,0.741473374106,Dead Star [Live From Le Zenith],0
498512,0.0,252.682,7.686,0.0,8,-7.533,1,243.81,60.782,3,0.826918904058,0.760220861641,,"London, England",,Queen,Queen Rocks,,No One But You (Only The Good Die Young),1997
498561,0.0,185.0771,0.328,0.0,7,-6.75,0,176.872,122.844,3,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Call Me Irresponsible,0.798279545354,The Best Is Yet To Come (Album Version),2007
498700,0.0,260.44036,2.752,0.0,4,-10.768,0,241.795,128.702,4,0.835271500301,0.7417239014,41.08419,"Akron, OH",-81.51406,The Black Keys,Magic Potion,0.75639841673,Strange Desire,2006
499485,0.0,337.97179,4.807,0.0,4,-12.495,1,307.096,119.805,3,0.84297210826,0.755334784437,,,,Jason Mraz,We Sing.  We Dance.  We Steal Things.,0.394451508294,A Beautiful Mess (Album Version),0
499699,0.0,301.26975,0.2,0.0,7,-8.15,1,265.961,144.605,4,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,She,0.471578247701,To Love The Language,1994
499913,0.0,243.82649,2.873,0.0,8,-4.97,1,235.822,170.144,4,0.847451713218,0.779968004597,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,The Long Road,0.750731707105,Do This Anymore (Album Version),2003
500113,0.0,262.05995,0.0,0.0,4,-12.022,1,250.834,108.463,7,0.827411365123,0.689625248209,,"Glen Dale, WV",,Brad Paisley,Part II,0.483161533317,You Have That Effect On Me,2001
500857,0.0,269.76608,1.172,0.0,4,-11.446,1,267.459,120.582,4,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,Born To Run,0.667039820158,She's The One,1975
500903,0.0,295.07873,7.123,0.0,5,-7.22,1,265.683,85.143,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Absolution,,Sing For Absolution,0
501536,0.0,417.802,0.218,0.0,0,-5.239,1,414.586,83.344,3,0.827357260054,0.752927890401,,"Madrid, Spain",,Enrique Iglesias,Greatest Hits,,Not In Love,2003
501908,0.0,223.63383,2.305,0.0,4,-9.321,0,217.704,98.118,4,0.929030287441,0.750426551019,54.31407,UK,-2.23001,Muse,Sunburn,0.553779810848,Sunburn [Live],0
503169,0.0,175.28118,0.0,0.0,7,-8.946,1,164.908,110.98,4,0.831197177107,0.776167742324,,,,Weezer,Pork And Beans,0.487378507764,Oddfellows Local 151,2008
503323,0.0,172.90404,0.171,0.0,9,-16.737,1,165.39,37.078,4,0.817256939293,0.746403980181,,"Kingsland, AR",,Johnny Cash,The Gospel Music Of Johnny Cash,,God Must Have My Fortune Laid Away (The Gospel Music Of Johnny Cash Album Version),0
503488,0.0,287.08526,2.432,0.0,0,-6.924,0,277.478,124.154,4,0.8650215115,0.916053228284,,,,Coldplay,X & Y,0.888464573846,Square One,2005
503491,0.0,221.20444,0.206,0.0,7,-5.091,0,213.345,147.024,4,0.934935267398,0.787005468689,40.71455,"New York, New York",-74.00712,Mariah Carey,Memoirs of an imperfect Angel,0.666848489198,Up Out My Face,2009
503666,0.0,203.57179,4.243,0.0,3,-11.761,1,197.631,129.623,4,0.691133728644,0.53105019318,,"New Orleans, LA",,Harry Connick_ Jr.,What A Night! A Christmas Album,0.270775998946,What A Night!,2008
503862,0.0,1057.90649,0.218,0.0,5,-18.011,0,1052.032,70.366,1,0.522860138254,0.365247218514,,,,Ustad Nusrat Fateh Ali Khan,Marhaba Marhaba Vol. 11,,Un Ka Andaz-E-Karam,0
504506,0.0,317.88363,2.49,0.0,2,-4.943,1,307.212,111.07,4,0.850789988555,0.838095532425,40.23447,"Freehold, NJ",-74.29504,Bruce Springsteen,Girls In Their Summer Clothes,,Girls In Their Summer Clothes,2007
504976,0.0,212.81914,0.386,0.0,6,-8.22,1,205.729,104.657,4,0.826163133508,0.545958551676,33.24397,"Barnwell, SC",-81.36573,James Brown,A Family Affair [Rare and Unreleased Tracks],,Respect Me (First_ Respect Yourself) [Radio Mix],0
505271,0.0,563.06893,0.0,0.0,1,-3.477,1,563.069,105.424,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,Bullet In A Bible,0.591121596484,Jesus Of Suburbia (Live),2005
505657,0.0,200.93342,0.0,0.0,10,-7.512,0,200.933,218.6,3,0.8650215115,0.916053228284,,,,Coldplay,Viva La Vida Or Death And All His Friends,0.854299833869,Cemeteries Of London,2008
505676,0.0,126.74567,0.154,0.0,6,-15.739,1,116.965,158.966,3,0.817256939293,0.735208877747,,"Kingsland, AR",,Johnny Cash,Personal File,,The Engineer's Dying Child,2006
506204,0.0,244.06159,0.291,0.0,1,-5.276,0,232.472,144.041,4,0.860508702678,0.778894735062,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,The Long Road,,See You At The Show (Album Version),2003
507780,0.0,124.96934,0.0,0.0,5,-12.282,1,118.027,188.759,7,0.817256939293,0.735208877747,,"Kingsland, AR",,Johnny Cash,The Johnny Cash Children's Album,0.589256943128,Nasty Dan,2003
507991,0.0,265.01179,0.131,0.0,2,-5.066,1,258.641,129.358,4,0.823688062527,0.807587096405,,"Freehold, NJ",,Bruce Springsteen,We Shall Overcome  The Seeger Sessions American Land Edition,,Jacob's Ladder,2006
508284,0.0,297.61261,0.0,0.0,6,-6.061,1,297.613,89.938,4,0.843526543333,0.750311503248,,"Dublin, Ireland",,U2,U218 Singles,0.518310319321,All I Want Is You,1988
508504,0.0,62.32771,0.154,0.0,11,-20.443,0,53.104,90.143,1,0.871010615313,0.804830427831,,"St. Joseph, MO",,Eminem,The Eminem Show,,Curtains Close,2002
508521,0.0,260.362,0.0,0.0,8,-9.225,0,260.362,71.304,3,0.825482552139,0.792990130445,,British Columbia,,Michael Bublé,Caught In The Act,0.550326336193,Summer Wind (Live),2005
508549,0.0,180.81914,0.235,0.0,10,-7.959,0,176.315,134.687,4,0.826163133508,0.542922559397,33.24397,"Barnwell, SC",-81.36573,James Brown,Soul Legends,0.443443794616,Why Did You Take Your Love Away From Me,0
508610,0.0,255.55546,0.228,0.0,9,-7.037,1,252.012,111.141,4,0.814829656133,0.735765692951,51.50632,"London, England",-0.12714,The Rolling Stones,Stripped,,Sweet Virginia,1972
509357,0.0,168.17587,0.481,0.0,0,-8.595,0,158.494,126.564,5,0.86652031981,0.766545450757,,,,Michael Jackson,Anthology: The Best Of  Michael Jackson,,Don't Let It Get You Down,1984
509440,0.0,78.75873,2.461,0.0,0,-15.896,1,70.763,111.159,1,0.865136020736,0.679649747671,,"London, England",,Queen,Absolute Greatest (Includes track by track commentary),,Heaven For Everyone (With Commentary),2009
509639,0.0,284.96934,0.0,0.0,8,-3.391,1,284.969,167.003,4,0.859513992879,0.812307796139,,"Berkeley, CA",,Green Day,Bullet In A Bible,0.620800892386,Boulevard Of Broken Dreams (Live),2005
509710,0.0,287.00689,0.0,0.0,9,-9.865,0,281.408,141.01,4,0.84297210826,0.755334784437,,,,Jason Mraz,We Sing.  We Dance.  We Steal Things.,0.613670805747,Only Human [From The Casa Nova Sessions],0
509807,0.0,280.52853,0.388,0.0,7,-9.547,1,276.567,174.71,3,0.826163133508,0.545958551676,33.24397,"Barnwell, SC",-81.36573,James Brown,Jazz,,For Once In My Life,0
510175,0.0,211.53914,3.628,0.0,1,-5.104,1,206.065,127.208,7,0.887386080596,0.79114300239,34.05349,"Los Angeles, CA",-118.24532,Linkin Park,What I've Done,,From The Inside [Live In Japan],2007
510542,0.0,279.84934,6.235,0.0,8,-2.482,1,264.202,148.934,4,0.847451713218,0.779968004597,49.26044,"Hanna, Alberta, Canada",-123.11403,Nickelback,All The Right Reasons,0.548339645371,Photograph [Live In Atlanta],2005
510736,0.0,190.61506,2.514,0.0,0,-15.574,1,185.44,102.17,3,0.80807690374,0.668671178568,,"Albany, GA",,Ray Charles,20 Golden Classics,,Some Day (Blues Is My Middle Name),0
510754,0.0,177.31873,0.149,0.0,8,-15.303,1,169.018,101.279,5,0.80807690374,0.668671178568,,"Albany, GA",,Ray Charles,Over the Rainbow,,Cryin' Time,0
510889,0.0,282.40934,0.125,0.0,2,-5.476,1,282.409,160.015,4,0.842673051097,0.872838920624,,"Atlanta, GA",,T.I.,King,0.575507455842,Top Back (Explicit Album Version),2006
510918,0.0,253.85751,0.0,0.0,10,-6.096,0,243.862,121.651,4,0.929030287441,0.795880272107,54.31407,UK,-2.23001,Muse,HAARP [Live From Wembley Stadium] [Audio],0.627941874613,Starlight [Live From Wembley Stadium],0
511020,0.0,220.26404,0.0,0.0,6,-5.608,1,211.493,140.222,4,0.0,0.79114300239,,"Los Angeles, CA",,Linkin Park,Live Earth - The Concerts for a Climate in Crisis,,Bleed It Out [Live From Live Earth],0
511512,0.0,266.34404,8.911,0.0,5,-5.969,1,260.139,171.852,4,0.849482557651,0.814823824146,,"Madrid, Spain",,Enrique Iglesias,Quizás,,Tres Palabras,2002
